,PM2.5,Temp(C),WindDir,Wind Speed(km/h),Cambodia_frp,Myanmar_frp,Thailand_frp,Lao_PDR_frp
2017-10-20 13:00:00,20.0,31.5,15.0,18.0,6.66,0.0,3.14909090909091,4.344285714285714
2017-10-20 14:00:00,23.6,31.5,15.0,18.0,0.0,0.0,0.0,0.0
2017-10-20 15:00:00,16.51,31.5,15.0,18.0,0.0,0.0,0.0,0.0
2017-10-20 16:00:00,27.0,30.2,30.0,15.0,0.0,0.0,0.0,0.0
2017-10-20 17:00:00,16.51,30.2,30.0,15.0,0.0,0.0,0.0,0.0
2017-10-20 18:00:00,16.51,30.2,30.0,15.0,0.0,0.0,0.0,0.0
2017-10-20 19:00:00,24.9,27.1,0.0,17.0,0.0,0.0,0.0,0.0
2017-10-20 20:00:00,21.6,27.1,0.0,17.0,0.0,0.0,0.0,0.0
2017-10-20 21:00:00,23.3,27.1,0.0,17.0,0.0,0.0,0.0,0.0
2017-10-20 22:00:00,16.51,26.3,350.0,14.0,0.0,0.0,0.0,0.0
2017-10-20 23:00:00,22.2,26.3,350.0,14.0,0.0,0.0,0.0,0.0
2017-10-21 00:00:00,21.6,26.3,350.0,14.0,0.0,0.0,0.0,0.0
2017-10-21 01:00:00,19.8,25.8,335.0,19.0,1.96,0.0,1.5293333333333334,0.45
2017-10-21 02:00:00,20.9,25.8,335.0,19.0,0.0,0.0,0.0,0.0
2017-10-21 03:00:00,21.7,25.8,335.0,19.0,0.0,0.0,0.0,0.0
2017-10-21 04:00:00,21.8,25.3,345.0,23.0,0.0,0.0,0.0,0.0
2017-10-21 05:00:00,26.7,25.3,345.0,23.0,0.0,0.0,0.0,0.0
2017-10-21 06:00:00,22.7,25.3,345.0,23.0,0.0,0.0,0.0,0.0
2017-10-21 07:00:00,21.7,26.1,5.0,23.0,0.0,0.0,0.0,0.0
2017-10-21 08:00:00,20.0,26.1,5.0,23.0,0.0,0.0,0.0,0.0
2017-10-21 09:00:00,14.3,26.1,5.0,23.0,0.0,0.0,0.0,0.0
2017-10-21 10:00:00,15.0,30.7,20.0,19.0,0.0,0.0,0.0,0.0
2017-10-21 11:00:00,14.6,30.7,20.0,19.0,0.0,0.0,0.0,0.0
2017-10-21 12:00:00,14.5,30.7,20.0,19.0,4.495,0.0,2.4600000000000004,5.696
2017-10-21 13:00:00,21.0,31.0,20.0,8.0,0.0,0.0,0.0,0.0
2017-10-21 14:00:00,24.3,31.0,20.0,8.0,0.0,0.0,0.0,0.0
2017-10-21 15:00:00,18.02173913043478,31.0,20.0,8.0,0.0,0.0,0.0,0.0
2017-10-21 16:00:00,17.3,30.1,345.0,6.0,0.0,0.0,0.0,0.0
2017-10-21 17:00:00,16.5,30.1,345.0,6.0,0.0,0.0,0.0,0.0
2017-10-21 18:00:00,16.7,30.1,345.0,6.0,0.0,0.0,0.0,0.0
2017-10-21 19:00:00,18.9,27.3,335.0,8.0,0.0,0.0,0.0,0.0
2017-10-21 20:00:00,14.4,27.3,335.0,8.0,0.0,0.0,0.0,0.0
2017-10-21 21:00:00,10.2,27.3,335.0,8.0,0.0,0.0,0.0,0.0
2017-10-21 22:00:00,10.1,26.6,355.0,7.0,0.0,0.0,0.0,0.0
2017-10-21 23:00:00,9.8,26.6,355.0,7.0,0.0,0.0,0.0,0.0
2017-10-22 00:00:00,7.6,26.6,355.0,7.0,0.0,0.0,0.0,0.0
2017-10-22 01:00:00,11.5,25.7,5.0,8.0,1.668,0.0,1.365,1.038
2017-10-22 02:00:00,14.9,25.7,5.0,8.0,0.0,0.0,0.0,0.0
2017-10-22 03:00:00,11.7,25.7,5.0,8.0,0.0,0.0,0.0,0.0
2017-10-22 04:00:00,11.9,25.2,5.0,10.0,0.0,0.0,0.0,0.0
2017-10-22 05:00:00,12.3,25.2,5.0,10.0,0.0,0.0,0.0,0.0
2017-10-22 06:00:00,9.6,25.2,5.0,10.0,0.0,0.0,0.0,0.0
2017-10-22 07:00:00,8.6,25.9,15.0,14.0,0.0,0.0,0.0,0.0
2017-10-22 08:00:00,9.4,25.9,15.0,14.0,0.0,0.0,0.0,0.0
2017-10-22 09:00:00,16.660869565217396,25.9,15.0,14.0,0.0,0.0,0.0,0.0
2017-10-22 10:00:00,9.5,30.2,20.0,12.0,0.0,0.0,0.0,0.0
2017-10-22 11:00:00,13.6,30.2,20.0,12.0,0.0,0.0,0.0,0.0
2017-10-22 12:00:00,15.4,30.2,20.0,12.0,3.0149999999999997,0.0,0.0,3.35
2017-10-22 13:00:00,21.9,32.0,5.0,11.0,0.0,0.0,0.0,0.0
2017-10-22 14:00:00,26.4,32.0,5.0,11.0,6.78,0.0,10.036666666666667,0.0
2017-10-22 15:00:00,35.0,32.0,5.0,11.0,0.0,0.0,0.0,0.0
2017-10-22 16:00:00,34.3,30.4,10.0,8.0,0.0,0.0,0.0,0.0
2017-10-22 17:00:00,31.0,30.4,10.0,8.0,0.0,0.0,0.0,0.0
2017-10-22 18:00:00,31.6,30.4,10.0,8.0,0.0,0.0,0.0,0.0
2017-10-22 19:00:00,14.8,27.4,20.0,13.0,0.0,0.0,0.0,0.0
2017-10-22 20:00:00,16.0,27.4,20.0,13.0,0.0,0.0,0.0,0.0
2017-10-22 21:00:00,11.0,27.4,20.0,13.0,0.0,0.0,0.0,0.0
2017-10-22 22:00:00,11.1,26.9,40.0,11.0,0.0,0.0,0.0,0.0
2017-10-22 23:00:00,14.1,26.9,40.0,11.0,0.0,0.0,0.0,0.0
2017-10-23 00:00:00,8.5,26.9,40.0,11.0,0.0,0.0,0.0,0.0
2017-10-23 01:00:00,9.0,26.2,50.0,13.0,0.52,0.0,2.626666666666667,1.1166666666666667
2017-10-23 02:00:00,13.0,26.2,50.0,13.0,0.0,0.77,3.47,0.0
2017-10-23 03:00:00,10.8,26.2,50.0,13.0,0.0,0.0,0.0,0.0
2017-10-23 04:00:00,14.4,25.3,35.0,14.0,0.0,0.0,0.0,0.0
2017-10-23 05:00:00,11.6,25.3,35.0,14.0,0.0,0.0,0.0,0.0
2017-10-23 06:00:00,12.4,25.3,35.0,14.0,0.0,0.0,0.0,0.0
2017-10-23 07:00:00,12.8,26.1,25.0,14.0,0.0,0.0,0.0,0.0
2017-10-23 08:00:00,10.9,26.1,25.0,14.0,0.0,0.0,0.0,0.0
2017-10-23 09:00:00,8.8,26.1,25.0,14.0,0.0,0.0,0.0,0.0
2017-10-23 10:00:00,11.2,30.4,30.0,12.0,0.0,0.0,0.0,0.0
2017-10-23 11:00:00,14.3,30.4,30.0,12.0,0.0,0.0,0.0,0.0
2017-10-23 12:00:00,14.0,30.4,30.0,12.0,0.0,0.0,0.0,0.0
2017-10-23 13:00:00,18.9,32.8,30.0,11.0,0.0,0.0,4.01,0.0
2017-10-23 14:00:00,25.6,32.8,30.0,11.0,0.0,0.0,0.0,0.0
2017-10-23 15:00:00,26.3,32.8,30.0,11.0,0.0,0.0,0.0,0.0
2017-10-23 16:00:00,24.9,30.2,35.0,10.0,0.0,0.0,0.0,0.0
2017-10-23 17:00:00,23.0,30.2,35.0,10.0,0.0,0.0,0.0,0.0
2017-10-23 18:00:00,21.2,30.2,35.0,10.0,0.0,0.0,0.0,0.0
2017-10-23 19:00:00,19.6,27.5,70.0,13.0,0.0,0.0,0.0,0.0
2017-10-23 20:00:00,16.8,27.5,70.0,13.0,0.0,0.0,0.0,0.0
2017-10-23 21:00:00,14.8,27.5,70.0,13.0,0.0,0.0,0.0,0.0
2017-10-23 22:00:00,15.0,26.8,85.0,16.0,0.0,0.0,0.0,0.0
2017-10-23 23:00:00,15.4,26.8,85.0,16.0,0.0,0.0,0.0,0.0
2017-10-24 00:00:00,14.7,26.8,85.0,16.0,0.0,0.0,0.0,1.11
2017-10-24 01:00:00,19.8,25.8,90.0,16.0,0.0,0.0,0.0,0.0
2017-10-24 02:00:00,18.3,25.8,90.0,16.0,0.0,0.0,0.0,0.0
2017-10-24 03:00:00,16.6,25.8,90.0,16.0,0.0,0.0,0.0,0.0
2017-10-24 04:00:00,19.9,25.6,95.0,18.0,0.0,0.0,0.0,0.0
2017-10-24 05:00:00,17.8,25.6,95.0,18.0,0.0,0.0,0.0,0.0
2017-10-24 06:00:00,16.2,25.6,95.0,18.0,0.0,0.0,0.0,0.0
2017-10-24 07:00:00,17.7,26.7,110.0,17.0,0.0,0.0,0.0,0.0
2017-10-24 08:00:00,18.1,26.7,110.0,17.0,0.0,0.0,0.0,0.0
2017-10-24 09:00:00,18.1,26.7,110.0,17.0,0.0,0.0,0.0,0.0
2017-10-24 10:00:00,17.8,29.1,135.0,19.0,0.0,0.0,0.0,0.0
2017-10-24 11:00:00,9.8,29.1,135.0,19.0,0.0,0.0,0.0,0.0
2017-10-24 12:00:00,9.8,29.1,135.0,19.0,0.0,0.0,0.0,0.0
2017-10-24 13:00:00,15.0,29.7,150.0,17.0,2.63,3.1225,3.4475,5.225
2017-10-24 14:00:00,17.5,29.7,150.0,17.0,0.0,0.0,0.0,0.0
2017-10-24 15:00:00,14.0,29.7,150.0,17.0,0.0,0.0,0.0,0.0
2017-10-24 16:00:00,13.7,29.2,155.0,15.0,0.0,0.0,0.0,0.0
2017-10-24 17:00:00,13.4,29.2,155.0,15.0,0.0,0.0,0.0,0.0
2017-10-24 18:00:00,13.6,29.2,155.0,15.0,0.0,0.0,0.0,0.0
2017-10-24 19:00:00,15.88421052631579,26.9,120.0,12.0,0.0,0.0,0.0,0.0
2017-10-24 20:00:00,15.88421052631579,26.9,120.0,12.0,0.0,0.0,0.0,0.0
2017-10-24 21:00:00,15.88421052631579,26.9,120.0,12.0,0.0,0.0,0.0,0.0
2017-10-24 22:00:00,15.88421052631579,26.0,85.0,17.0,0.0,0.0,0.0,0.0
2017-10-24 23:00:00,15.88421052631579,26.0,85.0,17.0,0.0,0.0,0.0,0.0
2017-10-25 00:00:00,24.219047619047625,26.0,85.0,17.0,0.0,0.0,0.0,0.0
2017-10-25 01:00:00,21.6,25.2,90.0,22.0,0.0,0.0,0.0,0.0
2017-10-25 02:00:00,24.9,25.2,90.0,22.0,1.6,0.9,1.05,0.5900000000000001
2017-10-25 03:00:00,24.9,25.2,90.0,22.0,0.0,0.0,0.0,0.0
2017-10-25 04:00:00,24.9,24.6,90.0,26.0,0.0,0.0,0.0,0.0
2017-10-25 05:00:00,24.9,24.6,90.0,26.0,0.0,0.0,0.0,0.0
2017-10-25 06:00:00,24.219047619047625,24.6,90.0,26.0,0.0,0.0,0.0,0.0
2017-10-25 07:00:00,21.4,25.0,100.0,30.0,0.0,0.0,0.0,0.0
2017-10-25 08:00:00,20.5,25.0,100.0,30.0,0.0,0.0,0.0,0.0
2017-10-25 09:00:00,23.5,25.0,100.0,30.0,0.0,0.0,0.0,0.0
2017-10-25 10:00:00,21.1,29.3,95.0,27.0,0.0,0.0,0.0,0.0
2017-10-25 11:00:00,18.9,29.3,95.0,27.0,0.0,0.0,0.0,0.0
2017-10-25 12:00:00,15.6,29.3,95.0,27.0,0.0,0.0,0.0,0.0
2017-10-25 13:00:00,18.7,31.6,90.0,18.0,1.83,3.16,2.727777777777778,2.08
2017-10-25 14:00:00,24.8,31.6,90.0,18.0,0.0,0.0,0.0,0.0
2017-10-25 15:00:00,32.2,31.6,90.0,18.0,0.0,0.0,0.0,0.0
2017-10-25 16:00:00,32.4,30.6,85.0,14.0,0.0,0.0,0.0,0.0
2017-10-25 17:00:00,29.0,30.6,85.0,14.0,0.0,0.0,0.0,0.0
2017-10-25 18:00:00,29.8,30.6,85.0,14.0,0.0,0.0,0.0,0.0
2017-10-25 19:00:00,26.0,27.1,95.0,21.0,0.0,0.0,0.0,0.0
2017-10-25 20:00:00,25.0,27.1,95.0,21.0,0.0,0.0,0.0,0.0
2017-10-25 21:00:00,24.219047619047625,27.1,95.0,21.0,0.0,0.0,0.0,0.0
2017-10-25 22:00:00,24.7,26.0,80.0,22.0,0.0,0.0,0.0,0.0
2017-10-25 23:00:00,23.8,26.0,80.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 00:00:00,23.6,26.0,80.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 01:00:00,23.8,25.2,75.0,19.0,1.714,1.8866666666666667,1.3185714285714287,0.9700000000000001
2017-10-26 02:00:00,24.6,25.2,75.0,19.0,0.0,0.0,0.0,0.0
2017-10-26 03:00:00,23.4,25.2,75.0,19.0,0.0,0.0,0.0,0.0
2017-10-26 04:00:00,27.0,24.7,65.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 05:00:00,22.7,24.7,65.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 06:00:00,21.5,24.7,65.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 07:00:00,19.9,25.4,60.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 08:00:00,19.0,25.4,60.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 09:00:00,20.4,25.4,60.0,22.0,0.0,0.0,0.0,0.0
2017-10-26 10:00:00,20.1,29.6,60.0,23.0,0.0,0.0,0.0,0.0
2017-10-26 11:00:00,20.2,29.6,60.0,23.0,0.0,0.0,0.0,0.0
2017-10-26 12:00:00,22.6,29.6,60.0,23.0,4.76,0.0,3.5071428571428567,3.3285714285714287
2017-10-26 13:00:00,22.21538461538461,31.6,45.0,20.0,0.0,4.645,0.0,0.0
2017-10-26 14:00:00,22.21538461538461,31.6,45.0,20.0,0.0,0.0,0.0,0.0
2017-10-26 15:00:00,22.21538461538461,31.6,45.0,20.0,0.0,0.0,0.0,0.0
2017-10-26 16:00:00,22.21538461538461,30.4,40.0,21.0,0.0,0.0,0.0,0.0
2017-10-26 17:00:00,22.21538461538461,30.4,40.0,21.0,0.0,0.0,0.0,0.0
2017-10-26 18:00:00,22.21538461538461,30.4,40.0,21.0,0.0,0.0,0.0,0.0
2017-10-26 19:00:00,22.21538461538461,27.1,45.0,26.0,0.0,0.0,0.0,0.0
2017-10-26 20:00:00,22.21538461538461,27.1,45.0,26.0,0.0,0.0,0.0,0.0
2017-10-26 21:00:00,22.21538461538461,27.1,45.0,26.0,0.0,0.0,0.0,0.0
2017-10-26 22:00:00,22.21538461538461,26.0,55.0,26.0,0.0,0.0,0.0,0.0
2017-10-26 23:00:00,22.21538461538461,26.0,55.0,26.0,0.0,0.0,0.0,0.0
2017-10-27 00:00:00,24.714285714285708,26.0,55.0,26.0,0.0,0.0,0.0,0.0
2017-10-27 01:00:00,20.3,25.3,65.0,22.0,1.4585714285714286,1.0999999999999999,1.7488888888888892,0.84
2017-10-27 02:00:00,28.0,25.3,65.0,22.0,0.0,0.0,0.0,0.0
2017-10-27 03:00:00,28.6,25.3,65.0,22.0,0.0,1.03,0.0,0.0
2017-10-27 04:00:00,28.5,24.8,80.0,18.0,0.0,0.0,0.0,0.0
2017-10-27 05:00:00,28.5,24.8,80.0,18.0,0.0,0.0,0.0,0.0
2017-10-27 06:00:00,27.5,24.8,80.0,18.0,0.0,0.0,0.0,0.0
2017-10-27 07:00:00,27.1,25.2,65.0,10.0,0.0,0.0,0.0,0.0
2017-10-27 08:00:00,26.7,25.2,65.0,10.0,0.0,0.0,0.0,0.0
2017-10-27 09:00:00,24.9,25.2,65.0,10.0,0.0,0.0,0.0,0.0
2017-10-27 10:00:00,24.714285714285708,29.3,50.0,11.0,0.0,0.0,0.0,0.0
2017-10-27 11:00:00,22.9,29.3,50.0,11.0,0.0,0.0,0.0,0.0
2017-10-27 12:00:00,23.9,29.3,50.0,11.0,3.715,0.0,4.746666666666667,4.288333333333333
2017-10-27 13:00:00,24.5,32.3,35.0,15.0,0.0,0.0,0.0,0.0
2017-10-27 14:00:00,22.4,32.3,35.0,15.0,0.0,5.253333333333333,4.1339999999999995,0.0
2017-10-27 15:00:00,27.4,32.3,35.0,15.0,0.0,0.0,0.0,0.0
2017-10-27 16:00:00,22.4,31.0,25.0,14.0,0.0,0.0,0.0,0.0
2017-10-27 17:00:00,22.5,31.0,25.0,14.0,0.0,0.0,0.0,0.0
2017-10-27 18:00:00,22.3,31.0,25.0,14.0,0.0,0.0,0.0,0.0
2017-10-27 19:00:00,19.9,27.1,35.0,21.0,0.0,0.0,0.0,0.0
2017-10-27 20:00:00,24.714285714285708,27.1,35.0,21.0,0.0,0.0,0.0,0.0
2017-10-27 21:00:00,23.8,27.1,35.0,21.0,0.0,0.0,0.0,0.0
2017-10-27 22:00:00,25.7,26.1,45.0,23.0,0.0,0.0,0.0,0.0
2017-10-27 23:00:00,21.2,26.1,45.0,23.0,0.0,0.0,0.0,0.0
2017-10-28 00:00:00,21.4,26.1,45.0,23.0,0.0,0.0,0.0,0.0
2017-10-28 01:00:00,23.9,25.3,55.0,15.0,1.3985714285714281,0.0,1.1645454545454543,0.755
2017-10-28 02:00:00,28.2,25.3,55.0,15.0,0.0,0.6,0.0,0.0
2017-10-28 03:00:00,30.4,25.3,55.0,15.0,0.0,0.0,0.0,0.0
2017-10-28 04:00:00,33.0,24.6,65.0,12.0,0.0,0.0,0.0,0.0
2017-10-28 05:00:00,30.9,24.6,65.0,12.0,0.0,0.0,0.0,0.0
2017-10-28 06:00:00,28.0,24.6,65.0,12.0,0.0,0.0,0.0,0.0
2017-10-28 07:00:00,36.2,25.2,70.0,13.0,0.0,0.0,0.0,0.0
2017-10-28 08:00:00,32.1,25.2,70.0,13.0,0.0,0.0,0.0,0.0
2017-10-28 09:00:00,29.6,25.2,70.0,13.0,0.0,0.0,0.0,0.0
2017-10-28 10:00:00,31.8,29.2,70.0,14.0,0.0,0.0,0.0,0.0
2017-10-28 11:00:00,29.2,29.2,70.0,14.0,0.0,0.0,0.0,0.0
2017-10-28 12:00:00,19.7,29.2,70.0,14.0,23.380000000000003,0.0,0.0,0.0
2017-10-28 13:00:00,22.9,30.5,75.0,16.0,0.0,0.0,2.7249999999999996,0.0
2017-10-28 14:00:00,27.9,30.5,75.0,16.0,8.303333333333333,4.203076923076923,4.864285714285715,3.32
2017-10-28 15:00:00,23.7,30.5,75.0,16.0,0.0,0.0,0.0,0.0
2017-10-28 16:00:00,27.3,29.9,75.0,23.0,0.0,0.0,0.0,0.0
2017-10-28 17:00:00,30.6,29.9,75.0,23.0,0.0,0.0,0.0,0.0
2017-10-28 18:00:00,33.4,29.9,75.0,23.0,0.0,0.0,0.0,0.0
2017-10-28 19:00:00,34.1,26.8,80.0,29.0,0.0,0.0,0.0,0.0
2017-10-28 20:00:00,34.7,26.8,80.0,29.0,0.0,0.0,0.0,0.0
2017-10-28 21:00:00,33.3,26.8,80.0,29.0,0.0,0.0,0.0,0.0
2017-10-28 22:00:00,30.9,25.6,80.0,32.0,0.0,0.0,0.0,0.0
2017-10-28 23:00:00,25.9,25.6,80.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 00:00:00,31.8,25.6,80.0,32.0,1.635,0.0,2.3166666666666664,0.4766666666666666
2017-10-29 01:00:00,33.4,24.9,80.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 02:00:00,38.1,24.9,80.0,32.0,0.0,1.15,1.43625,0.0
2017-10-29 03:00:00,38.9,24.9,80.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 04:00:00,39.7,24.4,85.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 05:00:00,38.7,24.4,85.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 06:00:00,32.4,24.4,85.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 07:00:00,36.9,24.9,70.0,30.0,0.0,0.0,0.0,0.0
2017-10-29 08:00:00,38.4,24.9,70.0,30.0,0.0,0.0,0.0,0.0
2017-10-29 09:00:00,32.8,24.9,70.0,30.0,0.0,0.0,0.0,0.0
2017-10-29 10:00:00,33.6,28.9,70.0,35.0,0.0,0.0,0.0,0.0
2017-10-29 11:00:00,39.7,28.9,70.0,35.0,0.0,0.0,0.0,0.0
2017-10-29 12:00:00,38.6,28.9,70.0,35.0,0.0,0.0,0.0,0.0
2017-10-29 13:00:00,35.6,31.8,55.0,30.0,5.14875,3.6940000000000004,4.494772727272727,5.424545454545455
2017-10-29 14:00:00,34.5,31.8,55.0,30.0,0.0,0.0,0.0,0.0
2017-10-29 15:00:00,36.1,31.8,55.0,30.0,0.0,0.0,0.0,0.0
2017-10-29 16:00:00,35.4,31.4,55.0,29.0,0.0,0.0,0.0,0.0
2017-10-29 17:00:00,38.2,31.4,55.0,29.0,0.0,0.0,0.0,0.0
2017-10-29 18:00:00,37.7,31.4,55.0,29.0,0.0,0.0,0.0,0.0
2017-10-29 19:00:00,33.6,27.1,55.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 20:00:00,33.1,27.1,55.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 21:00:00,33.5,27.1,55.0,32.0,0.0,0.0,0.0,0.0
2017-10-29 22:00:00,36.1,26.1,60.0,38.0,0.0,0.0,0.0,0.0
2017-10-29 23:00:00,36.8,26.1,60.0,38.0,0.0,0.0,0.0,0.0
2017-10-30 00:00:00,37.1,26.1,60.0,38.0,0.0,0.0,0.0,0.0
2017-10-30 01:00:00,27.8,25.5,65.0,34.0,0.0,0.0,0.0,0.0
2017-10-30 02:00:00,30.3,25.5,65.0,34.0,0.0,0.82,1.8666666666666665,1.4
2017-10-30 03:00:00,41.2,25.5,65.0,34.0,0.0,0.0,0.0,0.0
2017-10-30 04:00:00,40.0,24.7,70.0,31.0,0.0,0.0,0.0,0.0
2017-10-30 05:00:00,37.3,24.7,70.0,31.0,0.0,0.0,0.0,0.0
2017-10-30 06:00:00,37.9,24.7,70.0,31.0,0.0,0.0,0.0,0.0
2017-10-30 07:00:00,36.8,24.0,65.0,29.0,0.0,0.0,0.0,0.0
2017-10-30 08:00:00,36.6,24.0,65.0,29.0,0.0,0.0,0.0,0.0
2017-10-30 09:00:00,34.3,24.0,65.0,29.0,0.0,0.0,0.0,0.0
2017-10-30 10:00:00,31.6,27.2,65.0,33.0,0.0,0.0,0.0,0.0
2017-10-30 11:00:00,35.9,27.2,65.0,33.0,0.0,0.0,0.0,0.0
2017-10-30 12:00:00,32.1,27.2,65.0,33.0,0.0,0.0,0.0,0.0
2017-10-30 13:00:00,27.2,30.3,60.0,45.0,4.217999999999999,2.96,4.4639999999999995,3.578333333333333
2017-10-30 14:00:00,29.2,30.3,60.0,45.0,0.0,0.0,0.0,0.0
2017-10-30 15:00:00,35.9,30.3,60.0,45.0,0.0,0.0,0.0,0.0
2017-10-30 16:00:00,34.4,30.1,60.0,42.0,0.0,0.0,0.0,0.0
2017-10-30 17:00:00,30.9,30.1,60.0,42.0,0.0,0.0,0.0,0.0
2017-10-30 18:00:00,30.0,30.1,60.0,42.0,0.0,0.0,0.0,0.0
2017-10-30 19:00:00,29.7,26.4,65.0,43.0,0.0,0.0,0.0,0.0
2017-10-30 20:00:00,31.5,26.4,65.0,43.0,0.0,0.0,0.0,0.0
2017-10-30 21:00:00,33.0304347826087,26.4,65.0,43.0,0.0,0.0,0.0,0.0
2017-10-30 22:00:00,22.5,25.8,70.0,42.0,0.0,0.0,0.0,0.0
2017-10-30 23:00:00,29.5,25.8,70.0,42.0,0.0,0.0,0.0,0.0
2017-10-31 00:00:00,31.7,25.8,70.0,42.0,0.0,0.0,0.0,0.0
2017-10-31 01:00:00,32.6,24.6,75.0,35.0,0.565,0.7000000000000001,1.0095833333333337,0.858
2017-10-31 02:00:00,30.6,24.6,75.0,35.0,0.0,0.0,0.0,0.0
2017-10-31 03:00:00,30.6,24.6,75.0,35.0,0.0,0.0,0.0,0.0
2017-10-31 04:00:00,37.5,22.9,80.0,36.0,0.0,0.0,0.0,0.0
2017-10-31 05:00:00,38.4,22.9,80.0,36.0,0.0,0.0,0.0,0.0
2017-10-31 06:00:00,54.6,22.9,80.0,36.0,0.0,0.0,0.0,0.0
2017-10-31 07:00:00,35.3,22.3,95.0,29.0,0.0,0.0,0.0,0.0
2017-10-31 08:00:00,32.0,22.3,95.0,29.0,0.0,0.0,0.0,0.0
2017-10-31 09:00:00,32.4,22.3,95.0,29.0,0.0,0.0,0.0,0.0
2017-10-31 10:00:00,28.1,26.1,85.0,33.0,0.0,0.0,0.0,0.0
2017-10-31 11:00:00,28.2,26.1,85.0,33.0,0.0,0.0,0.0,0.0
2017-10-31 12:00:00,48.0,26.1,85.0,33.0,0.0,0.0,0.0,0.0
2017-10-31 13:00:00,49.1,29.9,60.0,37.0,0.0,5.29,4.388666666666667,3.348
2017-10-31 14:00:00,33.9,29.9,60.0,37.0,0.0,0.0,0.0,0.0
2017-10-31 15:00:00,39.0,29.9,60.0,37.0,0.0,0.0,0.0,0.0
2017-10-31 16:00:00,38.3,30.0,60.0,40.0,0.0,0.0,0.0,0.0
2017-10-31 17:00:00,35.0,30.0,60.0,40.0,0.0,0.0,0.0,0.0
2017-10-31 18:00:00,35.5,30.0,60.0,40.0,0.0,0.0,0.0,0.0
2017-10-31 19:00:00,35.9,26.6,50.0,38.0,0.0,0.0,0.0,0.0
2017-10-31 20:00:00,32.3,26.6,50.0,38.0,0.0,0.0,0.0,0.0
2017-10-31 21:00:00,29.8,26.6,50.0,38.0,0.0,0.0,0.0,0.0
2017-10-31 22:00:00,30.6,26.0,55.0,43.0,0.0,0.0,0.0,0.0
2017-10-31 23:00:00,31.3,26.0,55.0,43.0,0.0,0.0,0.0,0.0
2017-11-01 00:00:00,29.4,26.0,55.0,43.0,0.0,0.0,0.0,0.0
2017-11-01 01:00:00,23.5,25.0,60.0,45.0,0.0,0.0,0.755,0.0
2017-11-01 02:00:00,36.5,25.0,60.0,45.0,0.0,0.0,0.0,0.0
2017-11-01 03:00:00,37.4,25.0,60.0,45.0,0.0,0.0,0.0,0.0
2017-11-01 04:00:00,39.1,24.1,70.0,44.0,0.0,0.0,0.0,0.0
2017-11-01 05:00:00,41.7,24.1,70.0,44.0,0.0,0.0,0.0,0.0
2017-11-01 06:00:00,36.0,24.1,70.0,44.0,0.0,0.0,0.0,0.0
2017-11-01 07:00:00,25.8,23.7,70.0,35.0,0.0,0.0,0.0,0.0
2017-11-01 08:00:00,27.0,23.7,70.0,35.0,0.0,0.0,0.0,0.0
2017-11-01 09:00:00,31.0,23.7,70.0,35.0,0.0,0.0,0.0,0.0
2017-11-01 10:00:00,20.7,23.3,75.0,42.0,0.0,0.0,0.0,0.0
2017-11-01 11:00:00,22.7,23.3,75.0,42.0,0.0,0.0,0.0,0.0
2017-11-01 12:00:00,25.9,23.3,75.0,42.0,0.0,0.0,2.69,6.267142857142858
2017-11-01 13:00:00,22.0,25.4,80.0,42.0,0.0,0.0,0.0,0.0
2017-11-01 14:00:00,24.5,25.4,80.0,42.0,0.0,4.19,9.955,0.0
2017-11-01 15:00:00,27.5,25.4,80.0,42.0,0.0,0.0,0.0,0.0
2017-11-01 16:00:00,27.6,26.9,70.0,49.0,0.0,0.0,0.0,0.0
2017-11-01 17:00:00,26.1,26.9,70.0,49.0,0.0,0.0,0.0,0.0
2017-11-01 18:00:00,23.8,26.9,70.0,49.0,0.0,0.0,0.0,0.0
2017-11-01 19:00:00,25.9,25.5,75.0,52.0,0.0,0.0,0.0,0.0
2017-11-01 20:00:00,25.4,25.5,75.0,52.0,0.0,0.0,0.0,0.0
2017-11-01 21:00:00,26.9,25.5,75.0,52.0,0.0,0.0,0.0,0.0
2017-11-01 22:00:00,27.4,24.9,85.0,54.0,0.0,0.0,0.0,0.0
2017-11-01 23:00:00,27.8,24.9,85.0,54.0,0.0,0.0,0.0,0.0
2017-11-02 00:00:00,33.1,24.9,85.0,54.0,0.0,0.0,0.0,0.0
2017-11-02 01:00:00,38.7,24.3,90.0,48.0,0.0,0.0,1.0,0.89
2017-11-02 02:00:00,33.0,24.3,90.0,48.0,0.0,0.48,0.0,0.0
2017-11-02 03:00:00,35.0,24.3,90.0,48.0,0.0,0.0,0.0,0.0
