,Chiang Mai,Chiang Mai,Chiang Mai,Chiang Mai
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2017-11-29 01:00:00,18.7,135,19,21.46666666666667
2017-11-29 04:00:00,18.1,135,17,23.366666666666664
2017-11-29 07:00:00,18.6,130,15,14.066666666666668
2017-11-29 10:00:00,26.6,125,12,18.666666666666668
2017-11-29 13:00:00,30.8,105,5,23.03333333333333
2017-11-29 16:00:00,29.1,90,6,20.8
2017-11-29 19:00:00,21.6,110,7,25.066666666666663
2017-11-29 22:00:00,19.8,135,8,18.46666666666667
2017-11-30 01:00:00,18.6,130,10,18.4
2017-11-30 04:00:00,17.7,110,8,18.7
2017-11-30 07:00:00,17.8,95,10,18.73333333333333
2017-11-30 10:00:00,26.6,95,14,17.9
2017-11-30 13:00:00,31.0,110,8,18.6
2017-11-30 16:00:00,29.2,100,7,22.75
2017-11-30 19:00:00,21.8,100,10,21.73333333333333
2017-11-30 22:00:00,20.1,110,14,14.866666666666664
2017-12-01 01:00:00,18.4,110,19,14.800000000000002
2017-12-01 04:00:00,17.7,110,20,16.53333333333333
2017-12-01 07:00:00,17.8,105,22,13.9
2017-12-01 10:00:00,25.7,105,21,15.066666666666668
2017-12-01 13:00:00,29.8,100,12,24.2
2017-12-01 16:00:00,28.5,105,10,24.766666666666666
2017-12-01 19:00:00,21.8,105,13,17.666666666666668
2017-12-01 22:00:00,20.2,120,21,15.166666666666666
2017-12-02 01:00:00,18.9,115,23,13.433333333333332
2017-12-02 04:00:00,18.4,110,22,15.666666666666666
2017-12-02 07:00:00,18.4,100,18,15.666666666666666
2017-12-02 10:00:00,26.4,90,16,13.0
2017-12-02 13:00:00,29.5,100,9,17.400000000000002
2017-12-02 16:00:00,28.3,100,9,32.06666666666666
2017-12-02 19:00:00,21.8,105,14,23.23333333333333
2017-12-02 22:00:00,20.3,120,13,18.133333333333333
2017-12-03 01:00:00,19.1,125,16,19.46666666666667
2017-12-03 04:00:00,18.3,115,14,15.166666666666666
2017-12-03 07:00:00,18.3,105,16,13.35
2017-12-03 10:00:00,26.7,100,13,14.533333333333331
2017-12-03 13:00:00,30.7,110,8,23.166666666666668
2017-12-03 16:00:00,29.1,115,7,29.366666666666664
2017-12-03 19:00:00,21.5,100,10,27.566666666666663
2017-12-03 22:00:00,19.8,110,10,20.666666666666668
2017-12-04 01:00:00,18.4,125,13,22.433333333333334
2017-12-04 04:00:00,17.6,110,14,23.5
2017-12-04 07:00:00,17.6,95,15,15.433333333333332
2017-12-04 10:00:00,26.2,90,17,23.866666666666664
2017-12-04 13:00:00,29.7,95,12,32.03333333333334
2017-12-04 16:00:00,28.9,100,10,31.433333333333334
2017-12-04 19:00:00,21.8,105,14,24.280952380952385
2017-12-04 22:00:00,20.0,120,20,21.266666666666666
2017-12-05 01:00:00,18.8,115,20,24.8
2017-12-05 04:00:00,18.1,105,20,20.0
2017-12-05 07:00:00,17.8,100,21,17.666666666666668
2017-12-05 10:00:00,25.7,95,19,18.6
2017-12-05 13:00:00,28.9,90,13,34.45
2017-12-05 16:00:00,28.1,105,11,32.166666666666664
2017-12-05 19:00:00,21.2,125,13,26.966666666666665
2017-12-05 22:00:00,19.6,140,18,20.03333333333333
2017-12-06 01:00:00,18.6,150,17,21.1
2017-12-06 04:00:00,17.9,165,14,22.566666666666663
2017-12-06 07:00:00,18.4,165,16,27.566666666666663
2017-12-06 10:00:00,26.5,170,14,30.0
2017-12-06 13:00:00,28.9,175,11,36.06666666666667
2017-12-06 16:00:00,27.9,170,9,31.33333333333333
2017-12-06 19:00:00,22.4,180,11,30.23333333333333
2017-12-06 22:00:00,20.9,205,10,30.33333333333333
2017-12-07 01:00:00,19.9,210,8,30.166666666666668
2017-12-07 04:00:00,19.3,210,5,36.16666666666666
2017-12-07 07:00:00,19.5,200,5,30.86666666666667
2017-12-07 10:00:00,27.3,200,4,23.96666666666667
2017-12-07 13:00:00,30.5,175,4,31.933333333333337
2017-12-07 16:00:00,29.7,170,6,34.06666666666666
2017-12-07 19:00:00,23.3,210,4,25.600000000000005
2017-12-07 22:00:00,22.1,225,5,31.266666666666666
2017-12-08 01:00:00,21.2,175,2,33.56666666666667
2017-12-08 04:00:00,20.4,115,8,35.8
2017-12-08 07:00:00,20.7,120,15,34.23333333333333
2017-12-08 10:00:00,28.4,130,16,30.4
2017-12-08 13:00:00,29.5,140,14,35.8
2017-12-08 16:00:00,28.6,140,14,35.63333333333333
2017-12-08 19:00:00,23.1,135,18,31.4
2017-12-08 22:00:00,21.8,150,16,30.666666666666668
2017-12-09 01:00:00,21.4,175,16,30.0
2017-12-09 04:00:00,21.1,190,17,37.1
2017-12-09 07:00:00,20.7,185,15,34.86666666666667
2017-12-09 10:00:00,26.6,180,12,33.56666666666667
2017-12-09 13:00:00,29.6,185,4,36.66666666666666
2017-12-09 16:00:00,28.8,185,5,23.4
2017-12-09 19:00:00,23.0,235,4,9.666666666666666
2017-12-09 22:00:00,21.6,220,6,12.3
2017-12-10 01:00:00,20.7,220,9,28.28333333333334
2017-12-10 04:00:00,19.8,245,11,28.28333333333334
2017-12-10 07:00:00,19.9,265,13,28.28333333333334
2017-12-10 10:00:00,27.6,290,15,25.75
2017-12-10 13:00:00,32.8,295,12,40.9
2017-12-10 16:00:00,31.0,280,7,28.933333333333337
2017-12-10 19:00:00,24.7,280,10,22.133333333333336
2017-12-10 22:00:00,23.0,260,11,23.700000000000003
2017-12-11 01:00:00,21.8,265,10,20.4
2017-12-11 04:00:00,20.9,280,10,24.600000000000005
2017-12-11 07:00:00,20.8,290,10,19.73333333333333
2017-12-11 10:00:00,28.6,290,10,18.3
2017-12-11 13:00:00,32.3,260,7,25.73333333333333
2017-12-11 16:00:00,30.6,255,11,20.1
2017-12-11 19:00:00,24.7,260,18,16.766666666666666
2017-12-11 22:00:00,22.8,255,16,16.900000000000002
2017-12-12 01:00:00,21.6,255,13,16.666666666666668
2017-12-12 04:00:00,20.8,265,11,16.400000000000002
2017-12-12 07:00:00,20.7,265,10,13.766666666666667
2017-12-12 10:00:00,28.3,260,10,12.95
2017-12-12 13:00:00,31.6,255,9,28.23333333333333
2017-12-12 16:00:00,30.4,255,10,37.6
2017-12-12 19:00:00,24.2,250,15,35.300000000000004
2017-12-12 22:00:00,22.4,245,12,14.633333333333333
2017-12-13 01:00:00,21.1,255,10,15.866666666666667
2017-12-13 04:00:00,20.2,275,8,19.1
2017-12-13 07:00:00,19.6,280,6,13.766666666666666
2017-12-13 10:00:00,28.1,290,5,18.45
2017-12-13 13:00:00,32.8,310,5,22.166666666666668
2017-12-13 16:00:00,30.8,345,7,18.3
2017-12-13 19:00:00,22.9,345,14,15.366666666666667
2017-12-13 22:00:00,21.1,360,13,12.9
2017-12-14 01:00:00,19.2,0,7,15.566666666666668
2017-12-14 04:00:00,18.1,350,3,14.066666666666665
2017-12-14 07:00:00,17.5,345,5,11.333333333333334
2017-12-14 10:00:00,26.8,335,6,16.900000000000002
2017-12-14 13:00:00,32.1,340,6,28.9
2017-12-14 16:00:00,30.1,350,8,27.46666666666667
2017-12-14 19:00:00,21.5,5,11,20.23333333333333
2017-12-14 22:00:00,19.5,10,7,14.6
2017-12-15 01:00:00,18.0,115,3,17.866666666666664
2017-12-15 04:00:00,16.9,165,7,18.566666666666663
2017-12-15 07:00:00,16.7,155,6,17.9
2017-12-15 10:00:00,25.8,145,6,16.366666666666667
2017-12-15 13:00:00,30.9,105,4,37.5
2017-12-15 16:00:00,29.1,85,5,32.2
2017-12-15 19:00:00,21.4,100,10,24.03333333333333
2017-12-15 22:00:00,19.7,120,14,21.96666666666667
2017-12-16 01:00:00,18.1,140,20,20.766666666666666
2017-12-16 04:00:00,17.1,140,20,19.366666666666664
2017-12-16 07:00:00,17.4,130,21,19.3
2017-12-16 10:00:00,25.5,115,18,26.744444444444444
2017-12-16 13:00:00,29.1,105,13,26.744444444444444
2017-12-16 16:00:00,27.6,100,13,43.26666666666667
2017-12-16 19:00:00,21.9,100,16,28.5
2017-12-16 22:00:00,20.1,110,20,29.26666666666667
2017-12-17 01:00:00,19.2,115,24,25.1
2017-12-17 04:00:00,19.0,120,20,29.23333333333333
2017-12-17 07:00:00,18.3,135,15,23.3
2017-12-17 10:00:00,25.8,120,10,22.166666666666668
2017-12-17 13:00:00,28.7,105,8,27.05
2017-12-17 16:00:00,27.2,105,10,28.75
2017-12-17 19:00:00,20.8,105,12,29.1
2017-12-17 22:00:00,19.1,120,11,24.3
2017-12-18 01:00:00,17.6,130,10,23.166666666666668
2017-12-18 04:00:00,16.4,125,10,19.1
2017-12-18 07:00:00,15.6,95,13,18.633333333333333
2017-12-18 10:00:00,23.5,70,14,21.866666666666664
2017-12-18 13:00:00,24.1,60,11,27.96666666666667
2017-12-18 16:00:00,24.1,50,14,26.166666666666668
2017-12-18 19:00:00,19.2,55,18,25.5
2017-12-18 22:00:00,17.0,70,22,24.399999999999995
2017-12-19 01:00:00,15.6,65,23,29.3
2017-12-19 04:00:00,14.4,65,24,25.933333333333334
2017-12-19 07:00:00,13.7,55,26,22.46666666666667
2017-12-19 10:00:00,21.5,55,28,21.53333333333333
2017-12-19 13:00:00,25.1,50,19,31.2
2017-12-19 16:00:00,24.5,45,22,33.4
2017-12-19 19:00:00,16.2,40,30,33.43333333333333
2017-12-19 22:00:00,14.2,50,37,31.433333333333334
2017-12-20 01:00:00,12.6,55,44,34.36666666666667
2017-12-20 04:00:00,11.7,55,43,33.6
2017-12-20 07:00:00,11.1,65,32,27.73333333333333
2017-12-20 10:00:00,18.7,60,27,26.7
2017-12-20 13:00:00,22.6,50,20,32.43333333333333
2017-12-20 16:00:00,22.1,45,22,43.03333333333333
2017-12-20 19:00:00,14.4,55,30,40.73333333333333
2017-12-20 22:00:00,12.0,65,35,32.5
2017-12-21 01:00:00,10.3,70,30,37.3
2017-12-21 04:00:00,9.2,70,24,35.0
2017-12-21 07:00:00,8.4,70,19,23.83333333333333
2017-12-21 10:00:00,18.0,75,16,20.46666666666667
2017-12-21 13:00:00,23.2,85,12,50.29999999999999
2017-12-21 16:00:00,23.1,55,8,48.70000000000001
2017-12-21 19:00:00,14.3,75,4,38.26666666666667
2017-12-21 22:00:00,11.8,105,11,34.333333333333336
2017-12-22 01:00:00,10.5,135,15,35.166666666666664
2017-12-22 04:00:00,9.8,145,14,40.56666666666666
2017-12-22 07:00:00,9.7,170,11,27.933333333333337
2017-12-22 10:00:00,21.0,185,10,25.8
2017-12-22 13:00:00,27.3,220,8,43.9
2017-12-22 16:00:00,26.1,295,8,45.0
2017-12-22 19:00:00,17.1,315,12,41.66666666666666
2017-12-22 22:00:00,15.1,305,8,34.83333333333333
2017-12-23 01:00:00,13.5,260,7,36.0
2017-12-23 04:00:00,12.7,245,8,41.766666666666666
2017-12-23 07:00:00,12.1,245,11,31.166666666666668
2017-12-23 10:00:00,23.4,255,11,33.63333333333333
2017-12-23 13:00:00,29.5,275,11,50.833333333333336
2017-12-23 16:00:00,28.1,310,9,43.36666666666667
2017-12-23 19:00:00,19.1,330,8,34.4
2017-12-23 22:00:00,17.0,345,4,32.06666666666667
2017-12-24 01:00:00,15.8,125,2,25.7
2017-12-24 04:00:00,14.9,110,4,31.166666666666668
2017-12-24 07:00:00,14.6,105,8,30.83333333333333
2017-12-24 10:00:00,24.8,90,10,22.433333333333337
2017-12-24 13:00:00,29.5,80,13,48.76666666666667
2017-12-24 16:00:00,28.8,80,11,35.26666666666667
2017-12-24 19:00:00,20.1,85,13,19.266666666666666
2017-12-24 22:00:00,17.8,95,19,25.36666666666667
2017-12-25 01:00:00,16.5,85,18,26.9
2017-12-25 04:00:00,15.5,80,15,23.633333333333336
2017-12-25 07:00:00,14.6,80,14,19.8
2017-12-25 10:00:00,23.6,75,12,18.5
2017-12-25 13:00:00,29.0,55,9,27.46666666666667
2017-12-25 16:00:00,28.2,45,6,37.46666666666667
2017-12-25 19:00:00,19.7,35,6,24.1
2017-12-25 22:00:00,17.3,70,9,26.4
2017-12-26 01:00:00,15.8,110,14,36.96666666666666
2017-12-26 04:00:00,14.5,115,13,48.96666666666667
2017-12-26 07:00:00,13.9,110,17,39.06666666666667
2017-12-26 10:00:00,24.1,115,17,32.4
2017-12-26 13:00:00,27.8,115,13,47.4
2017-12-26 16:00:00,26.5,120,13,55.26666666666667
2017-12-26 19:00:00,20.5,115,20,47.93333333333334
2017-12-26 22:00:00,19.0,110,17,35.666666666666664
2017-12-27 01:00:00,18.1,120,17,39.9
2017-12-27 04:00:00,18.0,125,17,41.76666666666667
2017-12-27 07:00:00,17.0,135,16,32.43333333333333
2017-12-27 10:00:00,17.3,145,17,12.9
2017-12-27 13:00:00,18.7,155,15,12.666666666666666
2017-12-27 16:00:00,18.7,145,6,22.447619047619046
2017-12-27 19:00:00,17.8,100,5,8.799999999999999
2017-12-27 22:00:00,17.3,60,8,8.666666666666666
2017-12-28 01:00:00,16.9,55,10,11.633333333333333
2017-12-28 04:00:00,16.8,60,14,9.4
2017-12-28 07:00:00,16.5,80,14,8.499999999999998
2017-12-28 10:00:00,19.8,85,14,13.4
2017-12-28 13:00:00,24.5,105,11,12.366666666666667
2017-12-28 16:00:00,23.5,110,7,21.46666666666667
2017-12-28 19:00:00,19.4,115,9,20.0
2017-12-28 22:00:00,19.3,130,11,13.9
2017-12-29 01:00:00,18.3,140,12,13.9
2017-12-29 04:00:00,17.9,140,13,16.266666666666666
2017-12-29 07:00:00,17.4,145,16,12.566666666666668
2017-12-29 10:00:00,24.1,145,13,9.8
2017-12-29 13:00:00,28.1,135,10,20.33333333333333
2017-12-29 16:00:00,27.7,115,9,21.46666666666667
2017-12-29 19:00:00,21.5,115,13,26.76666666666667
2017-12-29 22:00:00,20.6,115,14,28.766666666666666
2017-12-30 01:00:00,19.6,120,16,15.133333333333333
2017-12-30 04:00:00,18.8,110,16,16.133333333333333
2017-12-30 07:00:00,18.1,110,19,12.433333333333332
2017-12-30 10:00:00,25.9,105,19,13.633333333333333
2017-12-30 13:00:00,29.7,95,12,20.33333333333333
2017-12-30 16:00:00,28.7,105,12,18.633333333333336
2017-12-30 19:00:00,22.6,115,13,21.566666666666663
2017-12-30 22:00:00,21.0,125,19,16.333333333333332
2017-12-31 01:00:00,19.6,125,26,16.766666666666666
2017-12-31 04:00:00,19.0,125,27,12.666666666666666
2017-12-31 07:00:00,19.1,130,24,11.766666666666667
2017-12-31 10:00:00,25.6,145,19,12.3
2017-12-31 13:00:00,28.1,150,14,17.933333333333334
2017-12-31 16:00:00,27.2,150,18,21.65
2017-12-31 19:00:00,21.6,150,22,27.566666666666663
2017-12-31 22:00:00,20.2,150,23,30.666666666666668
2018-01-01 01:00:00,19.5,160,24,21.96666666666667
2018-01-01 04:00:00,18.7,170,22,24.9
2018-01-01 07:00:00,18.1,165,22,17.366666666666664
2018-01-01 10:00:00,25.6,155,16,17.133333333333333
2018-01-01 13:00:00,26.4,155,13,16.133333333333333
2018-01-01 16:00:00,26.2,155,14,19.966666666666665
2018-01-01 19:00:00,20.7,150,14,20.1
2018-01-01 22:00:00,19.3,160,13,13.4
2018-01-02 01:00:00,18.3,150,16,22.7
2018-01-02 04:00:00,17.5,140,16,28.3
2018-01-02 07:00:00,17.1,135,18,19.36666666666667
2018-01-02 10:00:00,25.5,140,17,14.066666666666668
2018-01-02 13:00:00,27.4,145,15,24.766666666666666
2018-01-02 16:00:00,27.3,155,15,30.6
2018-01-02 19:00:00,20.7,165,16,23.633333333333336
2018-01-02 22:00:00,19.3,180,14,18.166666666666668
2018-01-03 01:00:00,19.0,170,13,18.1
2018-01-03 04:00:00,18.5,165,13,22.73333333333333
2018-01-03 07:00:00,17.8,160,13,22.666666666666668
2018-01-03 10:00:00,24.8,165,13,19.066666666666663
2018-01-03 13:00:00,24.6,155,12,22.9
2018-01-03 16:00:00,23.4,150,19,24.4
2018-01-03 19:00:00,20.2,150,23,21.566666666666663
2018-01-03 22:00:00,19.4,155,29,22.566666666666663
2018-01-04 01:00:00,18.5,165,30,23.4
2018-01-04 04:00:00,18.2,175,27,27.6
2018-01-04 07:00:00,18.8,190,20,15.7
2018-01-04 10:00:00,23.4,210,13,18.9
2018-01-04 13:00:00,28.6,205,9,30.133333333333336
2018-01-04 16:00:00,27.2,185,10,34.13333333333333
2018-01-04 19:00:00,21.5,190,10,29.100000000000005
2018-01-04 22:00:00,20.2,185,13,25.566666666666663
2018-01-05 01:00:00,19.5,180,17,16.5
2018-01-05 04:00:00,19.1,175,14,21.666666666666668
2018-01-05 07:00:00,18.6,175,13,22.433333333333337
2018-01-05 10:00:00,25.7,175,12,26.0
2018-01-05 13:00:00,30.5,180,9,24.23333333333333
2018-01-05 16:00:00,28.8,175,8,21.166666666666664
2018-01-05 19:00:00,23.0,175,10,25.33333333333333
2018-01-05 22:00:00,21.9,190,16,23.46666666666667
2018-01-06 01:00:00,20.4,190,21,35.13333333333333
2018-01-06 04:00:00,19.8,195,21,24.0
2018-01-06 07:00:00,19.9,205,21,24.6
2018-01-06 10:00:00,25.0,210,21,28.6
2018-01-06 13:00:00,31.0,220,13,48.46666666666667
2018-01-06 16:00:00,29.1,215,13,51.43333333333334
2018-01-06 19:00:00,23.5,230,18,54.43333333333333
2018-01-06 22:00:00,21.8,230,22,50.13333333333333
2018-01-07 01:00:00,20.8,220,26,22.73333333333333
2018-01-07 04:00:00,20.0,220,25,36.766666666666666
2018-01-07 07:00:00,19.6,220,26,26.5
2018-01-07 10:00:00,28.0,225,25,24.1
2018-01-07 13:00:00,30.6,225,20,46.75
2018-01-07 16:00:00,30.0,225,19,17.833333333333332
2018-01-07 19:00:00,24.4,225,21,11.166666666666666
2018-01-07 22:00:00,22.5,225,18,16.933333333333334
2018-01-08 01:00:00,21.2,235,20,25.23333333333333
2018-01-08 04:00:00,20.3,235,20,26.433333333333334
2018-01-08 07:00:00,20.0,235,19,23.25
2018-01-08 10:00:00,28.4,235,17,24.25
2018-01-08 13:00:00,31.3,225,12,45.5
2018-01-08 16:00:00,30.4,220,13,53.8
2018-01-08 19:00:00,24.7,240,17,24.13333333333333
2018-01-08 22:00:00,23.0,235,15,28.600000000000005
2018-01-09 01:00:00,21.8,230,12,14.1
2018-01-09 04:00:00,20.9,230,10,31.933333333333337
2018-01-09 07:00:00,20.2,215,10,24.2
2018-01-09 10:00:00,28.7,215,10,17.933333333333334
2018-01-09 13:00:00,32.2,215,9,29.766666666666666
2018-01-09 16:00:00,31.4,220,11,26.46666666666667
2018-01-09 19:00:00,25.1,225,16,24.46666666666667
2018-01-09 22:00:00,23.7,220,17,16.0
2018-01-10 01:00:00,22.2,215,14,21.566666666666663
2018-01-10 04:00:00,21.0,200,15,17.599999999999998
2018-01-10 07:00:00,20.2,195,23,11.566666666666668
2018-01-10 10:00:00,28.0,195,23,14.833333333333334
2018-01-10 13:00:00,31.2,195,13,31.33333333333333
2018-01-10 16:00:00,30.2,190,15,39.73333333333333
2018-01-10 19:00:00,23.9,195,22,39.56666666666666
2018-01-10 22:00:00,22.3,205,27,35.0
2018-01-11 01:00:00,21.3,200,25,25.566666666666663
2018-01-11 04:00:00,20.7,200,25,30.03333333333333
2018-01-11 07:00:00,20.2,200,25,28.73333333333333
2018-01-11 10:00:00,22.5,200,19,27.1
2018-01-11 13:00:00,26.9,190,14,32.53333333333334
2018-01-11 16:00:00,26.5,170,17,24.96666666666667
2018-01-11 19:00:00,21.6,165,27,19.03333333333333
2018-01-11 22:00:00,20.5,165,35,11.5
2018-01-12 01:00:00,18.4,170,35,7.7
2018-01-12 04:00:00,16.9,175,33,15.83333333333333
2018-01-12 07:00:00,15.9,175,27,10.966666666666669
2018-01-12 10:00:00,19.9,165,18,17.233333333333334
2018-01-12 13:00:00,20.7,140,14,20.3
2018-01-12 16:00:00,20.6,135,12,17.833333333333332
2018-01-12 19:00:00,16.3,140,13,14.9
2018-01-12 22:00:00,14.5,145,18,21.8
2018-01-13 01:00:00,14.4,155,25,9.966666666666669
2018-01-13 04:00:00,13.9,165,25,13.566666666666668
2018-01-13 07:00:00,13.2,165,23,19.83333333333333
2018-01-13 10:00:00,18.9,170,20,21.73333333333333
2018-01-13 13:00:00,23.2,190,16,32.2
2018-01-13 16:00:00,23.4,160,9,28.933333333333334
2018-01-13 19:00:00,18.5,160,11,25.53333333333333
2018-01-13 22:00:00,16.5,170,16,21.066666666666663
2018-01-14 01:00:00,14.0,175,17,36.03333333333333
2018-01-14 04:00:00,13.1,170,16,28.766666666666666
2018-01-14 07:00:00,13.0,170,17,24.066666666666663
2018-01-14 10:00:00,22.3,165,10,24.53333333333333
2018-01-14 13:00:00,26.8,115,6,48.43333333333334
2018-01-14 16:00:00,26.1,125,7,45.1
2018-01-14 19:00:00,18.8,130,15,32.2
2018-01-14 22:00:00,17.0,145,18,29.066666666666663
2018-01-15 01:00:00,15.6,160,19,25.96666666666667
2018-01-15 04:00:00,14.7,175,16,35.800000000000004
2018-01-15 07:00:00,14.3,185,16,34.766666666666666
2018-01-15 10:00:00,23.9,190,12,26.1
2018-01-15 13:00:00,27.5,185,8,36.03333333333334
2018-01-15 16:00:00,27.2,180,8,36.46666666666666
2018-01-15 19:00:00,19.8,200,11,36.9
2018-01-15 22:00:00,18.1,200,16,30.600000000000005
2018-01-16 01:00:00,16.7,215,16,38.0
2018-01-16 04:00:00,15.7,225,11,32.333333333333336
2018-01-16 07:00:00,14.9,210,11,26.633333333333336
2018-01-16 10:00:00,24.7,225,10,28.666666666666668
2018-01-16 13:00:00,28.8,230,5,38.85
2018-01-16 16:00:00,27.8,175,2,56.6
2018-01-16 19:00:00,20.1,200,7,37.96666666666667
2018-01-16 22:00:00,18.4,205,10,35.3
2018-01-17 01:00:00,17.1,185,15,35.23333333333333
2018-01-17 04:00:00,16.2,180,15,36.2
2018-01-17 07:00:00,15.6,170,14,35.06666666666666
2018-01-17 10:00:00,25.3,175,12,23.6
2018-01-17 13:00:00,29.5,190,8,43.63333333333333
2018-01-17 16:00:00,28.7,190,8,47.333333333333336
2018-01-17 19:00:00,20.9,220,10,39.49999999999999
2018-01-17 22:00:00,19.0,220,13,34.6
2018-01-18 01:00:00,17.5,190,16,31.0
2018-01-18 04:00:00,16.5,175,17,25.3
2018-01-18 07:00:00,15.7,175,18,24.0
2018-01-18 10:00:00,25.6,185,15,25.3
2018-01-18 13:00:00,30.8,215,6,36.93333333333333
2018-01-18 16:00:00,29.6,200,4,33.6
2018-01-18 19:00:00,21.2,230,6,28.933333333333334
2018-01-18 22:00:00,19.1,220,7,23.950000000000003
2018-01-19 01:00:00,17.7,200,11,29.433333333333334
2018-01-19 04:00:00,16.6,175,11,26.366666666666664
2018-01-19 07:00:00,15.9,160,13,23.600000000000005
2018-01-19 10:00:00,25.6,150,14,23.3
2018-01-19 13:00:00,31.1,145,7,40.25
2018-01-19 16:00:00,30.1,155,5,45.56666666666666
2018-01-19 19:00:00,21.4,145,8,37.13333333333333
2018-01-19 22:00:00,19.4,160,9,30.3
2018-01-20 01:00:00,17.5,170,7,30.6
2018-01-20 04:00:00,16.5,160,6,36.73333333333333
2018-01-20 07:00:00,15.7,165,8,24.466666666666665
2018-01-20 10:00:00,25.9,175,8,25.766666666666666
2018-01-20 13:00:00,31.2,225,6,41.833333333333336
2018-01-20 16:00:00,30.2,225,3,44.4
2018-01-20 19:00:00,21.6,260,5,37.53333333333333
2018-01-20 22:00:00,19.5,230,6,38.23333333333333
2018-01-21 01:00:00,17.7,215,11,36.43333333333334
2018-01-21 04:00:00,16.6,210,13,36.0
2018-01-21 07:00:00,16.2,225,12,26.7
2018-01-21 10:00:00,26.1,245,10,22.83333333333333
2018-01-21 13:00:00,32.4,300,6,41.3
2018-01-21 16:00:00,31.2,330,5,50.9
2018-01-21 19:00:00,21.5,315,4,42.43333333333333
2018-01-21 22:00:00,19.1,265,3,33.1
2018-01-22 01:00:00,16.9,225,8,27.766666666666666
2018-01-22 04:00:00,15.6,210,11,27.566666666666663
2018-01-22 07:00:00,15.1,195,12,21.566666666666663
2018-01-22 10:00:00,25.7,185,13,21.8
2018-01-22 13:00:00,31.7,210,7,36.50000000000001
2018-01-22 16:00:00,30.4,210,4,31.05
2018-01-22 19:00:00,21.5,250,11,33.73333333333333
2018-01-22 22:00:00,19.2,240,12,28.83333333333333
2018-01-23 01:00:00,17.5,185,9,31.1
2018-01-23 04:00:00,16.4,195,14,26.73333333333333
2018-01-23 07:00:00,15.2,205,19,19.7
2018-01-23 10:00:00,26.1,205,19,21.166666666666668
2018-01-23 13:00:00,31.1,245,14,38.3
2018-01-23 16:00:00,31.4,225,9,41.8
2018-01-23 19:00:00,22.4,250,17,24.866666666666664
2018-01-23 22:00:00,19.6,250,19,21.73333333333333
2018-01-24 01:00:00,18.0,235,19,22.4
2018-01-24 04:00:00,16.7,235,16,21.33333333333333
2018-01-24 07:00:00,15.5,235,17,15.933333333333332
2018-01-24 10:00:00,26.3,225,16,16.7
2018-01-24 13:00:00,32.6,245,10,31.23333333333333
2018-01-24 16:00:00,31.3,220,8,29.666666666666668
2018-01-24 19:00:00,22.0,225,19,22.899999999999995
2018-01-24 22:00:00,19.6,220,20,21.46666666666667
2018-01-25 01:00:00,17.6,215,19,28.26666666666667
2018-01-25 04:00:00,16.6,210,19,26.03333333333333
2018-01-25 07:00:00,14.8,220,19,22.0
2018-01-25 10:00:00,26.4,225,20,21.666666666666668
2018-01-25 13:00:00,32.3,225,14,32.06666666666667
2018-01-25 16:00:00,32.5,210,12,31.73333333333333
2018-01-25 19:00:00,23.7,240,13,23.83333333333333
2018-01-25 22:00:00,21.3,230,11,21.53333333333333
2018-01-26 01:00:00,19.3,225,12,21.46666666666667
2018-01-26 04:00:00,18.4,215,12,25.166666666666668
2018-01-26 07:00:00,18.2,210,11,21.4
2018-01-26 10:00:00,28.4,205,12,19.466666666666665
2018-01-26 13:00:00,32.1,205,12,33.13333333333333
2018-01-26 16:00:00,31.5,205,12,37.3
2018-01-26 19:00:00,25.3,210,13,30.633333333333336
2018-01-26 22:00:00,23.8,200,16,29.33333333333333
2018-01-27 01:00:00,22.0,230,19,23.5
2018-01-27 04:00:00,20.8,235,18,26.96666666666667
2018-01-27 07:00:00,20.0,240,19,31.966666666666665
2018-01-27 10:00:00,29.5,240,19,22.633333333333336
2018-01-27 13:00:00,32.5,240,12,31.33333333333333
2018-01-27 16:00:00,32.3,230,12,36.2
2018-01-27 19:00:00,26.0,235,21,34.46666666666667
2018-01-27 22:00:00,23.2,235,21,34.06666666666666
2018-01-28 01:00:00,20.8,255,25,32.800000000000004
2018-01-28 04:00:00,19.5,245,21,33.06666666666666
2018-01-28 07:00:00,18.9,255,19,29.13333333333333
2018-01-28 10:00:00,28.7,245,19,22.6
2018-01-28 13:00:00,32.8,255,23,27.48
2018-01-28 16:00:00,33.3,265,19,27.48
2018-01-28 19:00:00,25.2,250,15,27.48
2018-01-28 22:00:00,22.2,235,16,19.8
2018-01-29 01:00:00,19.3,250,19,24.7
