,Bangkok,Bangkok,Bangkok,Bangkok
,Temp,WindDir,Wind Speed,PM2.5
Datetime,,,,
2017-11-06 19:00:00,25.5,100,37,34.0
2017-11-06 22:00:00,23.9,95,36,25.366666666666664
2017-11-07 01:00:00,23.1,95,30,25.6
2017-11-07 04:00:00,22.4,80,30,27.266666666666666
2017-11-07 07:00:00,23.2,65,30,32.333333333333336
2017-11-07 10:00:00,27.4,75,35,31.6
2017-11-07 13:00:00,31.0,75,35,29.7
2017-11-07 16:00:00,30.5,70,30,37.400000000000006
2017-11-07 19:00:00,28.1,70,37,37.23333333333333
2017-11-07 22:00:00,26.6,70,42,35.43333333333333
2017-11-08 01:00:00,25.4,80,36,34.800000000000004
2017-11-08 04:00:00,25.3,75,45,28.33333333333333
2017-11-08 07:00:00,24.6,85,27,27.133333333333336
2017-11-08 10:00:00,26.5,90,28,22.633333333333336
2017-11-08 13:00:00,28.2,95,33,34.233333333333334
2017-11-08 16:00:00,28.0,90,28,52.3
2017-11-08 19:00:00,27.0,95,18,35.96666666666667
2017-11-08 22:00:00,26.2,100,26,23.8
2017-11-09 01:00:00,25.6,75,20,23.600000000000005
2017-11-09 04:00:00,24.5,70,23,19.8
2017-11-09 07:00:00,24.5,75,26,17.766666666666666
2017-11-09 10:00:00,28.6,90,23,25.066666666666663
2017-11-09 13:00:00,31.7,100,21,25.666666666666668
2017-11-09 16:00:00,31.9,90,15,22.96666666666667
2017-11-09 19:00:00,29.0,85,19,22.1
2017-11-09 22:00:00,27.8,85,25,21.0
2017-11-10 01:00:00,26.5,90,27,22.03333333333333
2017-11-10 04:00:00,25.6,85,26,22.866666666666664
2017-11-10 07:00:00,25.7,60,16,18.366666666666664
2017-11-10 10:00:00,29.6,60,19,18.4
2017-11-10 13:00:00,32.3,65,16,24.166666666666668
2017-11-10 16:00:00,31.9,80,14,32.5
2017-11-10 19:00:00,29.1,75,17,30.05
2017-11-10 22:00:00,28.3,75,24,14.9
2017-11-11 01:00:00,27.1,90,25,25.03333333333333
2017-11-11 04:00:00,26.0,95,24,20.966666666666665
2017-11-11 07:00:00,26.0,90,23,15.699999999999998
2017-11-11 10:00:00,29.4,85,21,27.23333333333333
2017-11-11 13:00:00,30.7,85,20,24.066666666666663
2017-11-11 16:00:00,30.8,85,14,22.65
2017-11-11 19:00:00,28.9,65,19,19.9
2017-11-11 22:00:00,28.3,65,22,18.466666666666665
2017-11-12 01:00:00,27.2,15,11,23.9
2017-11-12 04:00:00,26.2,45,15,24.2
2017-11-12 07:00:00,26.1,75,21,18.2
2017-11-12 10:00:00,29.6,85,18,18.8
2017-11-12 13:00:00,32.3,90,15,27.46666666666667
2017-11-12 16:00:00,31.7,85,13,37.16666666666666
2017-11-12 19:00:00,29.2,80,14,36.03333333333333
2017-11-12 22:00:00,28.5,80,15,22.76666666666667
2017-11-13 01:00:00,27.9,85,22,21.866666666666664
2017-11-13 04:00:00,26.9,90,21,18.933333333333334
2017-11-13 07:00:00,26.5,85,17,29.03333333333333
2017-11-13 10:00:00,27.6,75,16,34.06666666666666
2017-11-13 13:00:00,30.5,85,18,39.96666666666667
2017-11-13 16:00:00,31.1,90,15,37.56666666666667
2017-11-13 19:00:00,27.8,90,17,22.100000000000005
2017-11-13 22:00:00,27.3,95,21,22.566666666666663
2017-11-14 01:00:00,26.8,90,23,30.26666666666667
2017-11-14 04:00:00,26.2,90,23,25.5
2017-11-14 07:00:00,26.7,80,23,35.800000000000004
2017-11-14 10:00:00,30.0,75,21,56.13333333333333
2017-11-14 13:00:00,32.9,55,11,67.7
2017-11-14 16:00:00,32.6,60,12,37.5
2017-11-14 19:00:00,29.9,85,15,32.233333333333334
2017-11-14 22:00:00,29.0,90,19,35.2
2017-11-15 01:00:00,28.0,65,13,40.46666666666667
2017-11-15 04:00:00,27.0,65,16,30.0
2017-11-15 07:00:00,27.1,80,20,27.200000000000003
2017-11-15 10:00:00,30.4,90,21,25.3
2017-11-15 13:00:00,32.9,90,15,20.9
2017-11-15 16:00:00,32.6,75,12,22.5
2017-11-15 19:00:00,29.5,85,21,15.4
2017-11-15 22:00:00,29.2,80,26,13.5
2017-11-16 01:00:00,28.4,100,27,17.133333333333336
2017-11-16 04:00:00,26.9,105,29,14.233333333333334
2017-11-16 07:00:00,27.2,110,26,17.3
2017-11-16 10:00:00,30.6,120,24,13.066666666666668
2017-11-16 13:00:00,32.3,120,24,21.03333333333333
2017-11-16 16:00:00,32.8,120,15,21.5
2017-11-16 19:00:00,30.0,95,13,17.266666666666666
2017-11-16 22:00:00,28.7,90,17,21.36666666666667
2017-11-17 01:00:00,27.6,90,16,25.066666666666663
2017-11-17 04:00:00,26.8,80,16,14.833333333333334
2017-11-17 07:00:00,27.1,90,16,19.700000000000003
2017-11-17 10:00:00,30.4,105,16,23.53333333333333
2017-11-17 13:00:00,33.2,110,11,25.266666666666666
2017-11-17 16:00:00,33.3,115,7,43.9
2017-11-17 19:00:00,30.6,145,4,41.6
2017-11-17 22:00:00,29.4,135,3,41.6
2017-11-18 01:00:00,28.7,265,7,42.4
2017-11-18 04:00:00,27.8,295,10,30.4
2017-11-18 07:00:00,27.8,335,14,26.366666666666664
2017-11-18 10:00:00,31.2,360,14,26.4
2017-11-18 13:00:00,33.8,30,12,33.2
2017-11-18 16:00:00,33.6,5,9,37.73333333333333
2017-11-18 19:00:00,30.8,15,7,35.25
2017-11-18 22:00:00,30.2,30,7,36.96666666666667
2017-11-19 01:00:00,29.2,10,9,39.8
2017-11-19 04:00:00,28.3,40,10,19.766666666666666
2017-11-19 07:00:00,28.4,35,11,18.8
2017-11-19 10:00:00,31.4,65,15,23.899999999999995
2017-11-19 13:00:00,33.9,45,14,21.96666666666667
2017-11-19 16:00:00,31.9,65,12,36.95
2017-11-19 19:00:00,30.1,65,13,24.96666666666667
2017-11-19 22:00:00,29.3,65,24,14.4
2017-11-20 01:00:00,28.2,75,29,18.0
2017-11-20 04:00:00,27.9,70,25,21.8
2017-11-20 07:00:00,27.3,40,16,26.83333333333333
2017-11-20 10:00:00,26.9,40,17,18.266666666666666
2017-11-20 13:00:00,30.7,50,18,13.566666666666665
2017-11-20 16:00:00,30.0,60,24,14.3
2017-11-20 19:00:00,27.1,75,43,15.933333333333332
2017-11-20 22:00:00,27.2,80,51,14.833333333333334
2017-11-21 01:00:00,26.6,95,46,13.366666666666667
2017-11-21 04:00:00,26.0,105,42,10.4
2017-11-21 07:00:00,26.3,100,52,11.9
2017-11-21 10:00:00,29.0,110,48,10.633333333333333
2017-11-21 13:00:00,30.6,130,27,15.3
2017-11-21 16:00:00,30.2,130,23,18.53333333333333
2017-11-21 19:00:00,28.2,120,24,16.5
2017-11-21 22:00:00,27.7,110,27,16.633333333333333
2017-11-22 01:00:00,27.1,115,33,19.7
2017-11-22 04:00:00,26.5,125,29,13.266666666666666
2017-11-22 07:00:00,26.6,120,27,16.099999999999998
2017-11-22 10:00:00,29.5,115,26,13.0
2017-11-22 13:00:00,31.5,105,18,20.6
2017-11-22 16:00:00,31.3,90,16,20.2
2017-11-22 19:00:00,29.1,80,18,21.6
2017-11-22 22:00:00,27.8,75,23,22.2
2017-11-23 01:00:00,27.1,70,16,14.7
2017-11-23 04:00:00,26.2,80,19,8.633333333333333
2017-11-23 07:00:00,26.5,70,28,11.933333333333332
2017-11-23 10:00:00,29.1,90,32,14.2
2017-11-23 13:00:00,32.2,100,31,18.966666666666665
2017-11-23 16:00:00,30.7,105,31,21.05
2017-11-23 19:00:00,28.3,95,34,19.3
2017-11-23 22:00:00,27.4,100,35,20.133333333333333
2017-11-24 01:00:00,26.9,90,26,20.6
2017-11-24 04:00:00,25.5,95,32,8.933333333333334
2017-11-24 07:00:00,25.1,105,32,11.266666666666666
2017-11-24 10:00:00,27.8,100,34,21.3
2017-11-24 13:00:00,30.8,105,35,18.933333333333334
2017-11-24 16:00:00,30.4,85,25,18.86666666666667
2017-11-24 19:00:00,28.6,100,28,19.03333333333333
2017-11-24 22:00:00,27.4,100,27,21.83333333333333
2017-11-25 01:00:00,25.8,105,30,21.33333333333333
2017-11-25 04:00:00,24.4,100,29,22.3
2017-11-25 07:00:00,24.3,85,21,20.3
2017-11-25 10:00:00,26.7,85,22,18.63333333333333
2017-11-25 13:00:00,30.8,55,17,23.5
2017-11-25 16:00:00,31.0,60,17,30.76666666666667
2017-11-25 19:00:00,27.8,80,20,30.066666666666663
2017-11-25 22:00:00,26.8,75,21,23.433333333333334
2017-11-26 01:00:00,25.8,55,19,29.53333333333333
2017-11-26 04:00:00,24.4,50,25,16.566666666666666
2017-11-26 07:00:00,24.2,65,31,17.5
2017-11-26 10:00:00,27.3,80,33,19.466666666666665
2017-11-26 13:00:00,31.1,70,29,22.933333333333334
2017-11-26 16:00:00,31.6,70,23,22.7
2017-11-26 19:00:00,29.1,75,27,20.0
2017-11-26 22:00:00,27.7,70,32,19.566666666666663
2017-11-27 01:00:00,26.1,60,22,21.26666666666667
2017-11-27 04:00:00,24.6,60,19,19.73333333333333
2017-11-27 07:00:00,24.2,75,19,14.066666666666668
2017-11-27 10:00:00,27.1,80,21,18.933333333333334
2017-11-27 13:00:00,30.7,85,26,25.933333333333337
2017-11-27 16:00:00,31.0,70,19,31.5
2017-11-27 19:00:00,28.1,85,25,30.166666666666668
2017-11-27 22:00:00,27.0,85,26,25.266666666666666
2017-11-28 01:00:00,25.9,65,22,23.700000000000003
2017-11-28 04:00:00,24.7,60,23,16.400000000000002
2017-11-28 07:00:00,24.6,35,20,17.35
2017-11-28 10:00:00,27.2,40,25,19.83333333333333
2017-11-28 13:00:00,31.0,50,26,22.53333333333333
2017-11-28 16:00:00,30.9,60,26,28.4
2017-11-28 19:00:00,28.2,70,24,22.73333333333333
2017-11-28 22:00:00,27.0,60,30,16.1
2017-11-29 01:00:00,25.7,65,20,20.1
2017-11-29 04:00:00,24.8,50,19,14.4
2017-11-29 07:00:00,25.2,40,19,17.933333333333334
2017-11-29 10:00:00,28.5,70,22,17.166666666666668
2017-11-29 13:00:00,32.3,45,18,23.866666666666664
2017-11-29 16:00:00,31.7,60,18,30.46666666666667
2017-11-29 19:00:00,28.6,70,21,25.33333333333333
2017-11-29 22:00:00,27.5,60,30,16.733333333333334
2017-11-30 01:00:00,26.6,60,20,18.7
2017-11-30 04:00:00,25.7,55,23,23.9
2017-11-30 07:00:00,25.7,40,23,16.833333333333332
2017-11-30 10:00:00,29.2,50,27,24.45
2017-11-30 13:00:00,32.2,60,20,25.933333333333334
2017-11-30 16:00:00,31.7,65,24,29.5
2017-11-30 19:00:00,29.2,65,33,38.333333333333336
2017-11-30 22:00:00,28.1,60,44,27.5
2017-12-01 01:00:00,27.1,65,40,26.96666666666667
2017-12-01 04:00:00,26.2,60,37,17.0
2017-12-01 07:00:00,25.9,65,25,14.1
2017-12-01 10:00:00,28.2,70,24,19.166666666666668
2017-12-01 13:00:00,30.4,75,25,28.8
2017-12-01 16:00:00,30.6,70,24,26.633333333333336
2017-12-01 19:00:00,28.8,75,25,24.633333333333336
2017-12-01 22:00:00,27.9,70,39,20.3
2017-12-02 01:00:00,26.5,80,28,17.833333333333332
2017-12-02 04:00:00,25.4,85,23,17.166666666666668
2017-12-02 07:00:00,25.3,70,25,20.4
2017-12-02 10:00:00,28.1,60,25,23.3
2017-12-02 13:00:00,32.2,45,20,30.166666666666668
2017-12-02 16:00:00,32.0,55,18,29.166666666666668
2017-12-02 19:00:00,29.6,75,17,28.5
2017-12-02 22:00:00,28.4,65,21,25.9
2017-12-03 01:00:00,26.8,35,8,24.73333333333333
2017-12-03 04:00:00,25.6,65,16,19.5
2017-12-03 07:00:00,25.2,80,31,11.55
2017-12-03 10:00:00,28.6,75,34,12.633333333333336
2017-12-03 13:00:00,31.8,85,30,20.466666666666665
2017-12-03 16:00:00,32.5,65,19,32.53333333333333
2017-12-03 19:00:00,30.3,80,22,33.7
2017-12-03 22:00:00,29.2,80,26,17.8
2017-12-04 01:00:00,27.6,70,25,25.566666666666663
2017-12-04 04:00:00,26.3,65,25,14.866666666666667
2017-12-04 07:00:00,25.5,40,19,13.233333333333334
2017-12-04 10:00:00,29.0,55,24,15.9
2017-12-04 13:00:00,32.7,80,20,23.066666666666663
2017-12-04 16:00:00,32.7,60,17,19.933333333333334
2017-12-04 19:00:00,29.4,80,29,18.4
2017-12-04 22:00:00,28.5,75,44,16.23333333333333
2017-12-05 01:00:00,27.5,80,38,17.133333333333333
2017-12-05 04:00:00,26.7,95,35,12.5
2017-12-05 07:00:00,26.3,90,36,17.3
2017-12-05 10:00:00,26.5,85,39,18.4
2017-12-05 13:00:00,27.5,75,40,35.4
2017-12-05 16:00:00,28.1,80,42,32.6
2017-12-05 19:00:00,27.2,85,34,38.23333333333333
2017-12-05 22:00:00,26.6,90,28,34.800000000000004
2017-12-06 01:00:00,25.5,105,23,26.866666666666664
2017-12-06 04:00:00,24.7,120,26,19.2
2017-12-06 07:00:00,24.8,140,25,23.0
2017-12-06 10:00:00,28.1,135,21,24.8
2017-12-06 13:00:00,31.3,140,14,32.56666666666667
2017-12-06 16:00:00,31.7,105,11,28.666666666666668
2017-12-06 19:00:00,29.2,115,16,35.1
2017-12-06 22:00:00,28.0,110,16,34.800000000000004
2017-12-07 01:00:00,27.0,105,13,31.76666666666667
2017-12-07 04:00:00,26.2,100,16,26.73333333333333
2017-12-07 07:00:00,26.5,90,14,25.266666666666666
2017-12-07 10:00:00,29.8,95,15,26.566666666666663
2017-12-07 13:00:00,33.1,90,12,29.46666666666667
2017-12-07 16:00:00,33.1,80,11,48.03333333333333
2017-12-07 19:00:00,30.4,95,12,55.900000000000006
2017-12-07 22:00:00,29.2,85,13,47.63333333333333
2017-12-08 01:00:00,28.2,70,17,37.16666666666666
2017-12-08 04:00:00,27.4,70,23,19.2
2017-12-08 07:00:00,27.0,75,26,28.0
2017-12-08 10:00:00,30.3,75,26,33.4
2017-12-08 13:00:00,32.7,60,19,26.03333333333333
2017-12-08 16:00:00,32.3,60,21,26.3
2017-12-08 19:00:00,30.8,70,27,18.96666666666667
2017-12-08 22:00:00,29.8,85,32,19.633333333333333
2017-12-09 01:00:00,27.5,70,20,23.200000000000003
2017-12-09 04:00:00,26.0,60,21,18.566666666666663
2017-12-09 07:00:00,25.7,50,15,21.53333333333333
2017-12-09 10:00:00,28.0,60,15,24.53333333333333
2017-12-09 13:00:00,31.5,60,12,32.46666666666666
2017-12-09 16:00:00,31.4,50,11,34.733333333333334
2017-12-09 19:00:00,29.9,55,8,36.266666666666666
2017-12-09 22:00:00,28.6,70,6,39.1
2017-12-10 01:00:00,26.6,65,17,58.14333333333333
2017-12-10 04:00:00,25.8,65,17,58.14333333333333
2017-12-10 07:00:00,25.4,50,15,58.14333333333333
2017-12-10 10:00:00,28.4,40,16,38.55
2017-12-10 13:00:00,31.7,35,14,41.23333333333333
2017-12-10 16:00:00,32.0,10,11,65.33333333333333
2017-12-10 19:00:00,29.7,40,10,77.13333333333334
2017-12-10 22:00:00,28.7,65,11,68.46666666666665
2017-12-11 01:00:00,27.5,40,12,63.16666666666666
2017-12-11 04:00:00,26.5,30,17,53.7
2017-12-11 07:00:00,26.6,35,36,30.700000000000003
2017-12-11 10:00:00,30.0,55,25,42.73333333333333
2017-12-11 13:00:00,33.0,70,10,59.06666666666666
2017-12-11 16:00:00,32.9,50,7,57.9
2017-12-11 19:00:00,30.5,45,9,47.73333333333333
2017-12-11 22:00:00,29.4,75,10,46.06666666666666
2017-12-12 01:00:00,28.4,70,6,44.43333333333334
2017-12-12 04:00:00,27.5,45,3,31.399999999999995
2017-12-12 07:00:00,27.7,50,5,29.3
2017-12-12 10:00:00,30.4,60,4,31.9
2017-12-12 13:00:00,32.1,330,1,45.1
2017-12-12 16:00:00,31.4,320,3,38.7
2017-12-12 19:00:00,30.1,295,3,31.3
2017-12-12 22:00:00,28.9,300,8,29.766666666666666
2017-12-13 01:00:00,27.7,290,7,30.133333333333336
2017-12-13 04:00:00,27.3,280,6,26.166666666666668
2017-12-13 07:00:00,27.3,290,4,28.26666666666667
2017-12-13 10:00:00,30.3,255,3,42.900000000000006
2017-12-13 13:00:00,32.7,260,5,40.6
2017-12-13 16:00:00,32.2,300,7,40.7
2017-12-13 19:00:00,30.3,325,7,24.066666666666663
2017-12-13 22:00:00,29.1,340,10,24.73333333333333
2017-12-14 01:00:00,28.2,350,11,30.2
2017-12-14 04:00:00,27.4,25,10,21.53333333333333
2017-12-14 07:00:00,27.1,25,4,24.133333333333336
2017-12-14 10:00:00,30.3,35,5,22.899999999999995
2017-12-14 13:00:00,32.8,340,7,45.2
2017-12-14 16:00:00,32.6,335,12,47.73333333333333
2017-12-14 19:00:00,30.6,0,8,30.3
2017-12-14 22:00:00,29.8,20,9,28.73333333333333
2017-12-15 01:00:00,28.5,35,13,32.233333333333334
2017-12-15 04:00:00,27.5,50,15,29.53333333333333
2017-12-15 07:00:00,27.2,35,11,38.66666666666666
2017-12-15 10:00:00,30.5,45,15,39.1
2017-12-15 13:00:00,33.7,30,12,53.06666666666666
2017-12-15 16:00:00,33.7,25,15,56.46666666666667
2017-12-15 19:00:00,31.0,55,17,52.06666666666666
2017-12-15 22:00:00,29.9,60,21,49.8
2017-12-16 01:00:00,29.4,70,31,41.23333333333333
2017-12-16 04:00:00,28.2,75,33,35.0
2017-12-16 07:00:00,27.3,70,26,34.6
2017-12-16 10:00:00,29.8,55,27,28.07777777777778
2017-12-16 13:00:00,33.2,45,25,28.07777777777778
2017-12-16 16:00:00,33.3,55,26,26.433333333333337
2017-12-16 19:00:00,31.2,70,25,17.9
2017-12-16 22:00:00,29.1,80,32,13.3
2017-12-17 01:00:00,26.7,80,21,12.566666666666668
2017-12-17 04:00:00,25.0,85,19,11.033333333333331
2017-12-17 07:00:00,25.0,85,23,14.6
2017-12-17 10:00:00,27.3,85,34,17.566666666666666
2017-12-17 13:00:00,29.8,80,31,27.85
2017-12-17 16:00:00,30.2,65,27,30.1
2017-12-17 19:00:00,28.0,65,20,27.1
2017-12-17 22:00:00,26.1,70,25,25.8
2017-12-18 01:00:00,23.7,65,26,34.5
2017-12-18 04:00:00,22.1,45,24,22.0
2017-12-18 07:00:00,21.1,35,27,30.53333333333333
2017-12-18 10:00:00,23.5,35,26,27.0
2017-12-18 13:00:00,27.2,45,25,37.4
2017-12-18 16:00:00,27.7,55,23,46.8
2017-12-18 19:00:00,25.4,60,20,50.133333333333326
2017-12-18 22:00:00,23.5,60,30,44.03333333333333
2017-12-19 01:00:00,21.0,60,21,43.833333333333336
2017-12-19 04:00:00,19.6,60,31,26.766666666666666
2017-12-19 07:00:00,18.6,65,46,20.933333333333334
2017-12-19 10:00:00,21.4,65,59,29.5
2017-12-19 13:00:00,25.5,50,38,38.6
2017-12-19 16:00:00,25.7,55,41,48.76666666666667
2017-12-19 19:00:00,23.4,55,35,52.36666666666667
2017-12-19 22:00:00,21.7,55,44,50.13333333333333
2017-12-20 01:00:00,19.7,75,27,48.833333333333336
2017-12-20 04:00:00,18.4,65,29,28.933333333333334
2017-12-20 07:00:00,17.2,60,35,26.366666666666664
2017-12-20 10:00:00,20.8,70,35,36.85
2017-12-20 13:00:00,25.2,65,28,49.5
2017-12-20 16:00:00,26.0,60,23,51.36666666666667
2017-12-20 19:00:00,23.4,65,22,58.1
2017-12-20 22:00:00,21.9,60,23,49.1
2017-12-21 01:00:00,20.3,45,19,51.03333333333333
2017-12-21 04:00:00,19.1,60,21,37.8
2017-12-21 07:00:00,18.1,45,22,37.833333333333336
2017-12-21 10:00:00,21.5,55,24,39.23333333333333
2017-12-21 13:00:00,25.9,65,27,46.7
2017-12-21 16:00:00,26.9,75,29,58.23333333333333
2017-12-21 19:00:00,23.9,85,29,52.16666666666666
2017-12-21 22:00:00,22.3,75,27,57.333333333333336
2017-12-22 01:00:00,21.1,85,32,60.56666666666666
2017-12-22 04:00:00,20.4,85,35,51.56666666666666
2017-12-22 07:00:00,20.3,80,28,45.56666666666666
2017-12-22 10:00:00,22.8,80,29,37.3
2017-12-22 13:00:00,26.3,75,27,47.0
2017-12-22 16:00:00,28.6,80,26,53.95
2017-12-22 19:00:00,26.6,80,29,59.13333333333333
2017-12-22 22:00:00,25.0,80,28,52.96666666666667
2017-12-23 01:00:00,23.5,85,23,52.56666666666666
2017-12-23 04:00:00,22.8,80,20,46.66666666666666
2017-12-23 07:00:00,22.8,80,19,44.53333333333333
2017-12-23 10:00:00,27.4,55,20,38.83333333333333
2017-12-23 13:00:00,31.9,45,21,57.53333333333333
2017-12-23 16:00:00,32.6,40,20,63.9
2017-12-23 19:00:00,29.9,65,23,61.7
2017-12-23 22:00:00,28.4,70,25,64.89999999999999
2017-12-24 01:00:00,26.5,60,28,70.10000000000001
2017-12-24 04:00:00,25.4,55,30,52.76666666666667
2017-12-24 07:00:00,25.0,55,26,36.03333333333333
2017-12-24 10:00:00,29.3,55,29,21.866666666666664
2017-12-24 13:00:00,32.8,45,24,25.766666666666666
2017-12-24 16:00:00,32.9,50,29,33.46666666666666
2017-12-24 19:00:00,31.0,60,27,22.366666666666664
2017-12-24 22:00:00,29.6,70,36,19.53333333333333
2017-12-25 01:00:00,27.0,45,19,24.73333333333333
2017-12-25 04:00:00,25.2,40,24,18.566666666666663
2017-12-25 07:00:00,23.8,35,19,17.266666666666666
2017-12-25 10:00:00,26.0,40,24,32.86666666666667
2017-12-25 13:00:00,30.1,35,22,43.53333333333333
2017-12-25 16:00:00,30.5,55,19,45.8
2017-12-25 19:00:00,27.8,80,16,50.66666666666666
2017-12-25 22:00:00,26.7,65,15,49.833333333333336
2017-12-26 01:00:00,25.8,75,12,52.9
2017-12-26 04:00:00,24.5,85,14,68.63333333333334
2017-12-26 07:00:00,22.7,95,26,66.56666666666666
2017-12-26 10:00:00,22.4,85,27,64.2
2017-12-26 13:00:00,24.5,90,36,63.5
2017-12-26 16:00:00,25.0,95,43,53.0
2017-12-26 19:00:00,23.2,85,50,50.8
2017-12-26 22:00:00,22.4,90,46,45.8
2017-12-27 01:00:00,21.0,105,46,42.03333333333333
2017-12-27 04:00:00,20.5,110,47,38.93333333333333
2017-12-27 07:00:00,20.3,120,54,33.766666666666666
2017-12-27 10:00:00,21.7,130,51,27.9
2017-12-27 13:00:00,21.6,135,42,28.03333333333333
2017-12-27 16:00:00,22.2,135,41,30.29047619047619
2017-12-27 19:00:00,22.1,145,40,22.766666666666666
2017-12-27 22:00:00,22.0,140,34,18.6
2017-12-28 01:00:00,21.2,130,30,17.733333333333334
2017-12-28 04:00:00,21.6,125,32,18.4
2017-12-28 07:00:00,22.0,120,32,23.0
2017-12-28 10:00:00,23.4,120,39,28.266666666666666
2017-12-28 13:00:00,27.4,120,35,22.633333333333336
2017-12-28 16:00:00,29.1,100,32,21.63333333333333
2017-12-28 19:00:00,25.3,105,38,18.4
2017-12-28 22:00:00,23.4,105,38,15.066666666666668
2017-12-29 01:00:00,22.2,115,34,19.433333333333334
2017-12-29 04:00:00,21.9,115,31,18.466666666666665
2017-12-29 07:00:00,22.4,105,32,18.73333333333333
2017-12-29 10:00:00,27.0,100,38,18.766666666666666
2017-12-29 13:00:00,30.9,65,23,20.366666666666664
2017-12-29 16:00:00,30.9,70,24,17.133333333333333
2017-12-29 19:00:00,28.1,85,36,17.86666666666667
2017-12-29 22:00:00,27.4,75,35,15.7
2017-12-30 01:00:00,26.0,55,30,18.2
2017-12-30 04:00:00,25.4,60,30,17.53333333333333
2017-12-30 07:00:00,24.9,70,27,15.1
2017-12-30 10:00:00,28.5,80,29,16.566666666666666
2017-12-30 13:00:00,31.7,70,23,25.73333333333333
2017-12-30 16:00:00,31.8,55,20,35.36666666666667
2017-12-30 19:00:00,30.4,70,22,30.23333333333333
2017-12-30 22:00:00,29.6,80,29,23.03333333333333
2017-12-31 01:00:00,27.7,65,20,16.433333333333334
2017-12-31 04:00:00,26.2,65,18,8.666666666666666
2017-12-31 07:00:00,25.3,70,20,14.633333333333333
2017-12-31 10:00:00,28.1,70,25,15.199999999999998
2017-12-31 13:00:00,30.1,70,27,23.566666666666663
2017-12-31 16:00:00,31.0,55,21,25.4
2017-12-31 19:00:00,29.4,70,18,27.3
2017-12-31 22:00:00,28.2,90,20,20.6
2018-01-01 01:00:00,26.1,90,17,22.066666666666663
2018-01-01 04:00:00,24.7,90,15,15.766666666666667
2018-01-01 07:00:00,23.7,85,15,14.966666666666669
2018-01-01 10:00:00,26.8,75,16,17.5
2018-01-01 13:00:00,30.4,70,13,31.100000000000005
2018-01-01 16:00:00,31.3,60,13,32.166666666666664
2018-01-01 19:00:00,28.4,65,14,28.96666666666667
2018-01-01 22:00:00,27.1,85,14,31.133333333333336
2018-01-02 01:00:00,26.0,80,20,35.46666666666667
2018-01-02 04:00:00,24.8,85,22,16.999999999999996
2018-01-02 07:00:00,24.4,85,23,14.933333333333332
2018-01-02 10:00:00,27.2,75,20,18.266666666666666
2018-01-02 13:00:00,30.2,75,15,32.5
2018-01-02 16:00:00,31.4,65,14,24.96666666666667
2018-01-02 19:00:00,29.0,80,12,31.7
2018-01-02 22:00:00,27.7,85,15,37.333333333333336
2018-01-03 01:00:00,26.5,100,19,41.3
2018-01-03 04:00:00,25.5,115,19,33.5
2018-01-03 07:00:00,25.3,115,19,23.7
2018-01-03 10:00:00,28.7,95,16,26.23333333333333
2018-01-03 13:00:00,31.2,70,9,33.73333333333333
2018-01-03 16:00:00,32.2,60,10,35.86666666666667
2018-01-03 19:00:00,29.7,90,13,38.5
2018-01-03 22:00:00,28.8,100,14,36.3
2018-01-04 01:00:00,27.9,80,12,46.79999999999999
2018-01-04 04:00:00,26.8,75,12,36.5
2018-01-04 07:00:00,26.0,90,8,26.666666666666668
2018-01-04 10:00:00,29.5,75,7,23.46666666666667
2018-01-04 13:00:00,32.3,90,5,39.6
2018-01-04 16:00:00,33.0,35,6,41.63333333333333
2018-01-04 19:00:00,31.0,45,8,38.6
2018-01-04 22:00:00,30.0,60,12,42.43333333333333
2018-01-05 01:00:00,28.5,70,12,46.1
2018-01-05 04:00:00,27.5,65,14,37.23333333333333
2018-01-05 07:00:00,26.6,75,17,28.46666666666667
2018-01-05 10:00:00,30.3,80,16,34.666666666666664
2018-01-05 13:00:00,33.7,95,10,59.7
2018-01-05 16:00:00,34.2,85,9,49.96666666666666
2018-01-05 19:00:00,31.8,85,10,38.333333333333336
2018-01-05 22:00:00,30.7,80,14,35.300000000000004
2018-01-06 01:00:00,28.6,90,18,44.1
2018-01-06 04:00:00,27.7,110,20,48.85
2018-01-06 07:00:00,27.5,100,14,46.833333333333336
2018-01-06 10:00:00,30.8,105,16,42.8
2018-01-06 13:00:00,32.9,105,13,41.4
2018-01-06 16:00:00,32.8,105,6,37.3
2018-01-06 19:00:00,30.8,80,9,43.0
2018-01-06 22:00:00,29.6,70,9,25.633333333333336
2018-01-07 01:00:00,28.3,100,10,17.700000000000003
2018-01-07 04:00:00,27.5,120,10,16.166666666666668
2018-01-07 07:00:00,27.2,140,20,13.533333333333331
2018-01-07 10:00:00,30.6,155,22,12.766666666666666
